Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
0.9577704307653386,6.157554207085244,-5.879664828539758,3.046625502878614,7.128570910163595,-0.07495771378438587,-6.460511893085208,11.356719829845323,-2.050081089049839,5.758264376845059,3
-7.845893863398317,-10.24792222574033,7.2918437080554295,0.05803331109690685,4.302524359214029,10.712346786848606,-0.7379696334668242,-2.330690567826637,9.287690824697668,-3.7064827823334565,5
1.6277835249064954,5.196620371040484,-5.1587453575691855,2.5863927692671074,7.066632406336506,-0.7539460895745457,-4.750852364439482,9.492974462195248,-1.9868978779726851,6.348674506455266,3
-6.687804829861838,-10.904764337184638,-3.1992750870871363,-10.053158828457345,-5.039446443234638,-6.254742621674815,-6.832294184618602,-6.664511914853445,7.119923202785371,2.6999776727805584,4
1.912505598824868,6.42128255088473,-5.925359427474756,4.694217169833017,6.346889900568398,-0.20748574026843924,-5.0480070672381485,8.860207543597372,-1.7135836879854263,7.60967171565187,3
6.3544508113909295,3.7251714050647107,-3.2766100927028456,4.848988049348607,-5.912644481660478,-3.7426684386904294,1.9407822266099954,6.762589819567985,9.12973857014931,-9.234663656397343,6
2.1949877673979907,5.727559463592847,-5.535318340529053,4.899047382013668,6.043821590213407,1.1581283269909093,-6.026194274593876,9.306467689088908,-1.716311224824051,5.417932815723457,3
0.27283747186262175,3.019955589432559,-1.6953045347775562,8.277505590328968,-7.503565605756864,5.89420196335453,-4.5986977734179595,1.180083986790849,-3.6471190368470383,-1.0901679056812341,0
0.7782788732216492,5.005861529484578,-7.3578844498637075,3.237319309056151,5.7895532430324295,-1.1569090869167573,-6.281830534098732,9.551415775330275,0.4082755769427453,6.298301806656122,3
-3.701592641656697,-2.171307427668842,-6.608340230379039,-1.1117513145406093,-0.964902355712425,-6.072537680545515,2.422320917750868,-8.188042578187545,7.767362671937976,8.425386707650413,2
-8.601562152555841,-11.113442163256979,7.5361697959162814,0.2991753844239362,3.2234804783816173,9.417040871832118,1.0338561385831013,-3.1517167525392296,7.145324211587102,-3.0908622098038903,5
10.07383435074964,5.562919362432711,3.347415800615897,0.620805337767963,4.636946349061363,0.8032863858159878,4.667477793487784,-8.914992069858645,6.0240472317844524,-3.615154987243715,1
8.01826474053701,6.01068363716571,1.6208248358294597,2.751973618716567,5.034623641167492,2.009259653624881,4.118883698066754,-8.750535905177927,5.143416358654061,-1.3976685767319355,1
-4.82551164343722,-0.8423835789349796,-6.085621962834945,-2.394507541846983,-3.325639054158425,-6.0053688058726475,1.6998204850305216,-7.092524358275603,7.938804460334287,11.523530698631763,2
6.350554174969099,4.886360142524382,-4.6571351650405175,4.038999448725913,-5.485712491179335,-2.3323066624584534,3.7736200244097464,7.6929780590053065,10.096207581073571,-6.909348908057496,6
-6.7804624936715445,-8.363299125510979,-2.4819275624073374,-9.865637273493682,-3.4013491804460996,-4.999000698090058,-5.445513448997094,-5.9843030710892275,8.691398024624592,5.644498718550607,4
-11.310359516764983,-9.031344994865924,4.459248150959967,0.34430764972672157,3.613272155926765,9.543595899999232,-0.5114476977919381,-4.575460486091107,9.652224460621257,-5.716502080238731,5
-5.020883698136116,-1.675002253142107,-8.518978703581988,-0.7666689029270559,-3.118124034542279,-5.300701947667001,3.52123644276033,-7.258039396165296,5.307159630796736,9.660492681612284,2
-3.8190350049299346,-1.610016961521851,-8.660817006533598,-2.2503443401551753,-2.375293542462198,-4.452246553258476,3.573627903482152,-7.569200171771841,5.907917963316547,9.823912234989528,2
11.532854207969459,5.701252967930029,0.6120661710320261,-1.0672997093596113,5.772536110099644,0.4592618952330798,4.304895119084962,-6.690557515287655,7.493889265338393,-2.641835213487605,1
-7.783889074489496,-9.4788731275279,-2.6449117638414688,-10.971654621267488,-5.125171083828884,-4.985025850391644,-6.961187990520326,-7.568076447371484,9.560014166857396,4.055786098807676,4
2.5816814957265115,5.9215282783537955,-6.68753482253603,2.96835957062226,5.29266187358044,-0.4543073699107069,-5.740073627642121,10.205364837048114,-3.4403035892278977,6.018965539807649,3
-7.112086695079534,-10.68055803287675,-0.9125079270937986,-10.083411735949388,-4.1460063967782546,-5.275065701064282,-6.2120385956014275,-7.847769816319705,7.802196384909643,3.7132725679865652,4
-4.293305007758833,-2.9621396917489236,-7.397494065227442,-3.2441051303568322,-2.908497130829013,-4.591904288895379,1.8488573867124924,-7.691411122230363,7.9816075489479275,10.04338976384474,2
-3.887931029726117,-2.6883515906392774,-8.087050520005665,-1.2264099495724814,-1.7724341310002438,-4.2666667425617195,2.9958910819440767,-8.200956867248381,7.500001979359999,9.6147145953626,2
6.27884048382766,6.365572457739265,-1.8953401617763614,3.685745645744878,-2.5559393507411574,-2.4129501679546532,1.502598881287276,7.104372604596908,8.531650433658868,-6.8279073950761004,6
8.586787621583175,6.5463891966111,2.162226240568997,-0.24202762840840442,5.05608458117478,2.393015342635235,3.1730058931791865,-9.377532385872973,5.5992726352398074,-0.3475361486283377,1
5.71740541509778,4.96504864546053,-1.9252110627122707,4.0748280179630285,-3.252477512798044,-1.90091841719428,3.4899332836643424,6.676452733111577,9.512021623183767,-8.138376805593039,6
-4.220233965778691,-2.040076880497691,-6.227257487399672,-0.8530161265206324,-1.7964604508682047,-4.824983041877357,3.3330681824872426,-10.208861586278303,5.891969673196053,9.51813021686231,2
-7.054869732172268,-9.184115268403398,-0.8457541879192043,-9.433721405644851,-3.814418577129751,-6.685025691699115,-5.899613082247955,-6.733596195629198,6.2044536951905735,4.446504691171561,4
7.9939869360333535,3.785447148123365,2.375479236789186,0.03351977005899326,5.713092608756892,1.2546773850355488,3.672343154146742,-10.070624521135253,6.779243686186173,-3.942159720004888,1
3.2800851289938233,6.289802850724325,-6.020041855581336,1.7635585198887802,7.0887465840394785,-0.3875471200130352,-7.709849353681444,10.076815973311229,-0.5054647854398913,5.974019052763278,3
10.432296435400326,6.2615789263765995,1.6540904669798646,-1.0331181914554197,2.8921792616824162,1.401360799486719,3.3703450164636757,-9.13866205150251,5.904990939758466,-2.584719977445764,1
-8.731541001550498,-8.38826625740766,7.9266184277985285,1.0266178817777303,3.3695455985467686,10.254043606214193,-0.4485830247483192,-3.544577177044926,9.92852036407239,-2.5611119668582933,5
0.5571020630861291,0.660536960951948,-1.1875524898018819,6.641264562874522,-7.596393665449367,2.9849225248824816,-3.7220726768477492,0.8499650611555873,-4.994552611028344,-1.3218325747703692,0
1.0067706566097279,1.7376327616208969,0.3701853693068453,8.86441496745373,-7.177683869794066,3.1860388928998296,-4.26158339965292,2.1224750655630475,-4.433879160215538,0.7099230825998677,0
2.673001450138009,5.953919758954145,-4.901593745480271,3.9063626992170173,7.1269398703234215,-1.7940844027716005,-6.532895717799942,9.17826559113498,-0.9178872755676859,5.766884152200186,3
9.385030612194008,7.006818736019485,2.937010444136761,0.7611752924873454,6.138833238947438,1.9630450407157574,4.867669939551425,-8.425347802948595,6.126118198159151,-1.971555055307727,1
-6.777845204865403,-9.549163403151402,-1.7967302080390513,-8.407223327165507,-5.104631382600532,-2.603250477380398,-6.076856601668392,-8.07089306896462,6.307400917164446,3.1696355846481707,4
10.259881537126281,5.201310236407968,0.6427762893321454,1.0806291600575624,3.8052752634325406,3.4658434275264147,2.8404461203068783,-7.402182993473967,6.802358398654073,-2.7097434061766648,1
-8.270403329139308,-8.295938602537078,7.547916075615391,0.5995668320456318,3.3518744656704964,9.31066502011946,-2.2132278622488086,-5.313688891645914,9.739163442418905,-5.602939176957339,5
0.20354485837347364,0.5514699775801819,-1.932575106883304,6.053829922839564,-8.595417380712446,5.404595592961955,-3.5541696044268387,2.7338701204092657,-4.207378294847898,-1.5740438425519176,0
8.33199254038577,6.8185275021199825,1.705931226422348,2.678310117402245,5.668397566177696,0.5248857578373975,4.159743093675861,-7.71138669056146,3.592236909030949,-1.9789240093367402,1
-7.64127069886441,-7.232904442833014,-1.26391145169345,-8.908051171227976,-3.9217986064110413,-4.6075462246531975,-6.907933156537386,-9.357362055571565,7.986477021736856,3.45048116468479,4
9.322820075263959,6.800947096636889,2.884952384123415,-0.23176687377265104,3.7259976924190195,1.3014633595683895,3.5946546315112053,-8.672210563569756,5.337751131712108,-2.901093213321988,1
7.395231934558778,5.600953576752846,-3.6864995887097725,4.33562868305465,-2.947789377070793,-3.22470107274142,2.3106348309638935,8.459310795094897,10.002163933861908,-8.175576184994204,6
7.81872436940743,6.138757609936006,0.7926194357971733,1.9293196261786332,4.825251019677658,1.889074650997406,4.141321025028584,-8.577571071373482,6.083115414271836,-2.9633557164614794,1
10.033035933760859,4.087446016363732,0.21108055978790508,2.474972671187693,2.876136626533318,1.5909464491612124,3.3981252950108547,-8.48357424934871,5.456794809222777,-3.67623639046141,1
0.7864841697206911,5.997881616320097,-5.740954658756547,2.5216641041660486,6.475992548382242,-2.4172205912877196,-5.622339046602036,10.93508801017375,-0.5600506521079286,5.822619625827796,3
0.49520451169166874,2.0144598780976453,-0.7992408999461154,8.066952927365321,-8.232746382829195,5.320527683096167,-4.737676935869218,3.0092536754825105,-4.895352919564179,-2.1330705089301,0
1.4419095754518185,5.052929931324159,-5.029193544628391,5.55521989953902,7.175899709470294,-1.9660969479289367,-4.993022968574989,10.37886382951617,-1.7143796813856622,4.889545872064954,3
-1.1068644787116644,5.085887388667794,-5.703286425791175,3.0344871188066747,6.7738773879376195,-4.314723445531143,-4.19157854908553,8.933726065336344,-1.1690452348076845,5.652946192274152,3
6.970102986829579,4.278275131595682,-2.5230984705909747,5.456626743355989,-3.99506159678925,-2.0801833298830994,3.8882814596946313,7.580856132238168,9.787390367019297,-6.583489654001536,6
-7.902904204304167,-9.781387646276263,-0.9285857675872122,-9.120149710273672,-2.513586987053852,-5.404273160515783,-6.359291917084607,-7.7105221254039265,7.270602306422911,3.145787204550041,4
5.812897599437065,4.347081761378616,-5.342454352333087,4.585088804067402,-3.0816653802167484,-2.0825873177328864,4.067292288400019,5.806146314822702,11.535063425673258,-7.905970461997974,6
5.261112290779116,4.154177694678556,-3.7676376550167126,5.405660930776909,-4.521641322189387,-2.280970975245328,4.380058285366727,5.470348880749297,10.664690575570603,-8.554423757918796,6
0.9292150730141964,2.0486618799947713,-1.1632743212478405,7.959643647601334,-6.837357814718974,5.637139358872751,-4.272316587193974,1.8228228816177445,-4.690175880121789,-0.5885896402520243,0
8.294016680556393,4.7656831715723245,0.6524905473009419,1.559734157430196,5.30027365425668,2.4342419782977816,2.158012693110835,-7.946180563371306,7.537699536621771,-1.0684301300492232,1
-6.648901506361259,-9.693708879606927,-0.5110527852022504,-12.773365662825853,-4.063524165612646,-5.179243985276549,-6.677799962658796,-9.20604106337345,9.203839755233375,4.6033397947473205,4
-8.325259528488047,-8.963459832119215,7.332030919619304,0.7511159179181195,4.768243705326608,10.391404396947507,0.22929693448696709,-5.061694265676477,7.430735837634407,-3.0736132450347706,5
-6.3340535387702355,-7.248104428303494,-2.5498483591914685,-8.643564817739808,-4.10078749777139,-3.320104980643248,-7.056710783419977,-7.721470578762117,6.667513713220933,4.332186911503004,4
2.66127967123259,5.1823631481178625,-5.353727212744528,4.735773650680619,6.559462977040611,-0.021870489870129073,-5.260901140113893,10.784364894340072,-1.9745145361416019,4.7720163588999975,3
-0.20857885436762114,0.9977020470487443,0.15935952031183231,8.369844181615433,-7.667793442748563,2.8633129383986615,-4.954024135387883,3.490349572179523,-4.474603886991377,0.30423840675257274,0
1.2935533295237485,-0.2698089737589384,-0.32834284636267375,7.012663716668551,-8.719716647497764,5.1493799796235225,-4.639152584939716,1.5215488671870039,-7.43610704205737,-2.5565102997941183,0
-6.463238763236132,-3.7758933262810412,-6.883960605221708,-2.5759843033535184,-1.6698071320693681,-4.400914259196487,4.357746468282367,-9.419389180045425,6.476784896820219,8.44482232127973,2
2.8270017747499963,7.001916337689463,-6.374974962023078,3.9281305588462754,9.304156439009862,-1.7394991672154627,-6.444399441184111,8.842057880664232,-1.656354741315568,3.6564958193577652,3
-0.37847256796400564,0.04641884194023471,-0.6920177455713852,6.845404091115261,-6.009414350470127,4.096930174418767,-3.764135804512047,3.2965009119799715,-4.7566291121497715,-0.09134309481534664,0
-9.662313366959474,-8.141382807500008,6.822002758161238,-0.1776006130264989,3.1193747490848662,9.997367452532197,-0.5671114992364061,-6.0590619221684285,9.564505948191368,-3.9077330146821083,5
-6.967266024833388,-9.169022400008869,-2.054738951245922,-8.977152946287378,-5.3778996421510605,-6.474613595151423,-5.999596060644329,-8.487460805082014,7.645612605788129,2.8020327730019225,4
7.841245520421731,5.240433194695724,-0.35822543540609564,0.1559629280305989,5.192694065674969,2.80223948207653,4.345101380139354,-8.13195271288282,6.860939741046341,-2.6875264560283387,1
-10.56141991367606,-9.762070875041866,9.177479630565939,0.7552443765113231,4.332696089642097,9.487764010005463,0.28783584480035784,-3.4894488313018,8.27509300375027,-3.3256477500106336,5
-1.1566788815856788,2.3827410471942385,-1.8337693807784827,7.368709931875761,-8.284589417610995,3.3819545301752774,-4.678316115197586,2.441232520605513,-5.532452411844179,-0.19293785825418097,0
-7.388994638460082,-8.13690579897865,-1.8729247835192127,-9.361282430402369,-2.6696717957664116,-3.9097599277765265,-7.551418387393811,-8.057682539105027,8.784125812895482,3.427189649806612,4
-5.065398059191678,-0.35012206320685557,-6.743933401688581,-2.6060199574423657,-1.073672788446502,-6.145651748681213,3.3767455302948566,-9.022135692423088,5.58912664774206,7.8853143933410275,2
-8.192245865808646,-9.781520181447318,-2.1957702850255814,-11.756250269006756,-6.062216691390772,-6.555339211929712,-5.600079887565686,-7.133055633661965,5.843429603707721,3.6793777454766188,4
9.976340337292834,5.827893864251314,0.4181759761443975,-0.6414805335630522,4.15352795236225,2.093162178377566,4.059082511029056,-9.799755693813898,4.954672503463842,-2.0482953573511082,1
3.119720067581511,7.544306856514256,-6.641139981433417,5.213446899083442,7.48551008790871,-0.6041575771853724,-7.808178590451622,9.792069156391872,-1.91212995070617,4.766595225502948,3
-9.688744457621508,-9.22695268790636,7.188860960657512,-0.4583075437170681,5.580256307542931,11.158869021315809,-0.07150829357994848,-3.5604683213813297,9.17650958265298,-2.118780738272024,5
-4.871965573943515,-2.7964435432261574,-9.34184220923328,-1.4812343377251525,-3.2186357791216063,-4.28757459020841,1.1508627496258508,-10.006497375530314,6.7678636972266,8.79962149247737,2
-1.0338314942588323,1.3296097277855876,-1.0547853257500075,6.9720739518410975,-7.888725661005298,3.49641223523771,-6.287072795827063,2.51984192345828,-4.065020137870648,-2.685734888697185,0
8.064446759168135,7.428483104274536,1.0349854752071133,0.28426296972359955,4.324214172052763,1.6092772896555558,4.065333262923198,-9.388170584373741,5.105473314621326,-2.7979540196143478,1
-6.836440030942527,-9.134901758341222,-1.7821268434873139,-8.942878969778063,-7.225386699330507,-6.115553078513233,-5.256197001170523,-8.638404587678055,6.823972255346767,2.483633726054659,4
-9.079384092234934,-9.83025204077986,8.272037500804737,0.061767322056662854,4.21111825476305,10.926003367379776,0.1595394805326812,-1.5251635654531324,7.676295834084229,-5.058665934778455,5
-5.907122123046596,-2.911368341544009,-6.174407702363289,-3.5677618025054314,-2.61749300699,-4.4778363965081684,3.3060994797676693,-7.001317606419679,8.081388990409978,5.67246770032313,2
2.0995783240150208,7.15878304891155,-6.559091574105105,6.731890413502303,6.610294173856335,0.04511376868154493,-4.111053108173261,10.601832608459855,-1.5053869523931627,4.894796771146349,3
1.2025297272114224,0.7913849118359351,-2.209152056716281,8.18533571094161,-9.578329776194218,3.953428727340389,-5.781664665102441,4.60188486815742,-4.067617685268632,-0.16829783931670161,0
4.374429042552803,5.180475686660537,-2.5119066013672144,5.39181849070906,-3.429561681664536,-2.047823134572197,3.842376673487178,7.39208192277675,10.741148152180141,-7.56165979845857,6
0.6464996422810171,1.5278036379189244,-2.093725195327851,8.968309390945018,-7.130926411681063,4.702102358824153,-4.417578887584721,2.494410353969287,-5.615372577490644,-1.299706209442117,0
6.282629847762847,4.640432571627118,-3.0651976907559595,4.331527388190414,-4.320693202912918,-0.9391476712733626,2.6908140622592955,6.943555120938032,8.81082291494671,-9.019625400854284,6
9.351741303400791,5.072830404220057,2.0841116252318823,0.418487267252674,4.984835281965456,1.8142925876765217,3.184936943265348,-7.405258646759827,7.63651837186292,-0.11596687503246539,1
-8.450011728253687,-7.860619448022674,-1.4799793172816942,-10.10065679405058,-6.084916956104561,-5.595001929233409,-6.392189325596557,-8.885375542851168,8.949112493841618,3.43251276463863,4
8.822901680121094,5.486962309324942,3.1756189332409797,1.5277244872305322,6.865471196775896,3.0576942562132428,3.975707974926092,-8.759479684113606,4.747411937425793,-2.70745922057659,1
1.7634002055779816,1.8226103566063252,-0.09850588771731561,8.558808297680685,-8.049717011490475,4.260283716140978,-4.803692048704258,4.109803967453095,-5.8129928982703145,-1.0196505737765504,0
0.5598892531071411,6.814796566706791,-6.893757836750281,3.7947837023725692,6.576010281145686,-1.5616908783682804,-6.588887844205929,9.826982254468314,-0.74093502612618,5.350643066940711,3
11.076512023581714,5.268828495970531,1.081045299203946,0.30665294613313904,5.742666528091252,3.1737972473006617,4.254517842353364,-8.345735634857867,5.254886975618492,-2.206507886967886,1
9.649671169857287,6.102378722575861,1.8789906854712464,1.5539265754161435,6.35961065520861,0.4451224786746646,5.457768743776929,-7.806711125674097,5.674087538933204,-2.321786274648599,1
0.8126105743702927,1.4154192582839524,-2.2820835334995766,8.037085691154791,-7.926701252294264,4.489448399310485,-4.279499320281817,1.7267444627471416,-5.912794813918963,-0.8061852515197688,0
0.7636877272780747,1.7339535298979263,-0.5659008195068806,7.562882930423532,-6.881369348697765,3.014706168042022,-3.9745607277810855,3.3099719910527083,-4.380700757520275,-0.840482188850817,0
7.586069817201814,5.82562255855877,1.0598542708025676,2.158177890173609,2.8221861868358586,2.8550850317846073,4.2875389459235,-8.247801489407554,5.483550874885543,-2.085434218098217,1
0.10800089965138765,3.4667551935717014,0.28819455750182477,6.651624154283217,-7.266348664005665,3.545295070323243,-3.6685214327295315,4.0277412172639355,-4.6046405510647235,-1.0972049493875335,0
-7.963142795451443,-9.362249082803718,0.43768754107931285,-9.326692761991582,-5.782763088533545,-4.5182627541163685,-7.019024112218177,-6.513795856822973,6.097602906211984,3.0772030455420816,4
-9.20002518415221,-7.5482609853879605,4.5580800488569935,-0.32202534491432416,4.946117557463088,10.25288433580485,-3.262359895500962,-3.010808721594265,9.671390992519777,-3.466766407560697,5
-9.01929972371487,-8.275353432598344,5.580861363161083,-0.47471970491819787,3.9481507827721622,8.558929428680887,0.023108679865096682,-3.258209128742361,7.781868875118628,-2.5367715635509716,5
7.3661417654630155,5.984161729783139,-3.8687105129561905,6.711073040594025,-3.185900127283262,-2.611804746494269,4.110101679745295,6.161356233988917,8.803377931776955,-9.003213789302562,6
-10.09712820361013,-7.987384767837373,4.779329106385218,-1.9043282055405644,3.701681034961137,12.428044579524059,-1.7385171404786421,-4.538043377626542,9.03267810669407,-4.0627607651630155,5
-8.801168997586538,-10.004904083943126,7.4547420735950904,0.429554833515265,2.723318039331235,10.944392833472591,1.0788252052332,-2.714273446864947,8.908250064931359,-2.8774660872917357,5
0.7739075646920262,6.009387882938723,-3.9366816816505503,5.128998040682431,6.698770565598545,0.6885442451057024,-6.866478188126384,8.090947408784176,-0.6487488741154018,5.229521859727403,3
-3.150028886981466,-0.9872088773697367,-6.865566376189369,-0.7207938420286202,-3.3669541720060634,-5.544099515468227,2.8884974050282533,-7.057282012906243,6.4079190086778715,8.439261123067176,2
2.103729383012503,7.392105861828871,-5.3256512295912835,2.436912493734537,4.497433064890924,-0.9453773458279856,-6.40413127608114,11.710842257667428,-1.1188924207721833,6.431449302074083,3
-7.807642309446731,-10.235862434052743,-0.6969532510425338,-10.546251460175187,-5.4831211510077935,-4.975555167381667,-5.349759665104441,-8.817884563232244,9.269907809236582,4.265775165876627,4
-10.174150704135466,-7.535083160279784,6.703751171434829,-0.3755701165511587,5.093597538211257,8.791015042300492,-0.6106366484915723,-4.415136572473369,9.56923691092232,-3.5738026983707005,5
0.7920323151469261,4.590067769729245,-3.5735137088192803,3.7025840505117844,6.97766742785928,-2.085435441129087,-5.649978012301176,8.690193205911932,-1.529116362713857,5.355027404420534,3
5.1082288077358635,3.5192534050746977,-2.6464410410697976,2.6333046966674303,-5.122076896962977,-2.68339385502153,3.5830631644451874,8.61245220074107,9.765792741996098,-7.635190521116265,6
0.798376907277839,1.4873186647760315,0.7574867374296668,8.606446784068776,-8.18082109400424,4.499742792486029,-3.9177419888016534,4.619703776082867,-8.515244291099973,-1.1833586173368178,0
5.372193781653149,5.87991148266182,-3.83884057854713,5.350226208811598,-3.734126746795329,-1.2222731986237327,5.047138649414253,4.24671139310628,10.227039860748196,-7.599197828985187,6
-6.178126778340411,-1.7050178187189722,-7.775051113294538,-0.8682124721998108,-2.2063018747347423,-4.889613278257995,2.512736984250367,-8.20754356058977,6.549988140257299,9.39266223485748,2
-0.06040843260575557,2.054558717176437,-2.2806618505045293,7.126570031139467,-7.55857964752731,5.746078173194877,-3.8234586358184144,1.047115913684879,-4.463048554567522,-0.7222995824526547,0
5.515004904320186,4.936718532629572,-4.793690409353368,2.887741273229464,-3.4104405986369675,-1.8656132506180696,3.768131623059363,6.2491753887003165,10.258691347896818,-5.408868167836669,6
1.3983586109173989,5.991148392536502,-7.143025345776099,6.093743986991122,6.374317464083184,-2.5629075872789295,-4.62904620282145,9.578823768176933,-0.8020926908971411,4.675044804543201,3
3.1791717902530907,5.102637793469838,-6.7726765738142785,2.8494836372900068,5.930039830417311,-0.8823723384794162,-5.577259559203337,8.733295875038513,-2.587675766216054,6.255419233986965,3
-10.03859300280063,-10.03699840660515,5.206516705684911,0.06997020615407135,2.669354471786831,9.530784431560274,-1.1574405953864588,-3.7951307351901065,7.995289991042952,-3.5533516383898354,5
-5.462440431437287,-8.993529292838993,-1.8652589814252056,-10.772446694868764,-3.5267472521554515,-6.058018171403184,-6.459670393463537,-8.694434399100237,7.622608568995346,3.0913392623848512,4
5.1170779001823234,4.346086714988177,-3.9035159497613336,4.836975373494704,-4.780829280045036,-2.467339720031487,5.048670623746916,6.639942698962166,10.960781128994894,-9.490417682430449,6
8.280518574487248,4.201843745318879,0.5037939358609649,2.2081336180983016,5.410074513564131,2.9017797598102177,4.390635823898215,-9.321834276745957,4.835951214476821,-2.733850645129051,1
7.338591044784625,5.007925579699638,-3.6797406673319024,4.530595805591237,-5.078873251691407,-1.0003077755356764,2.781565652932964,8.093192236895122,10.86724913658808,-8.446956091623942,6
-3.634538740925918,-1.7382067973526234,-6.670978639022802,-2.7851277193588593,-2.2385691246100095,-4.248140496664727,2.7435052518194896,-7.493427685394296,7.920427129158373,10.399428098479431,2
7.974753766852451,5.483985712368083,1.253845349098258,0.7464213990320987,5.292038991852922,1.8716807221561544,4.387009437524948,-7.270219322134015,3.6407858096110095,-1.8468774758641888,1
3.888782549077285,5.155713968390972,-3.561316567776198,4.249143323322599,-2.680788440509575,-2.168057481513821,1.3295158705528354,6.895284173934904,9.019146866302467,-8.464428097485875,6
9.842870489546442,4.572797634316398,1.3582900551847807,1.7293122033126953,4.4721784377005225,2.063362663148684,2.938608276028559,-8.546880329684798,6.138162326431003,-1.0858548386824387,1
-10.328469713926156,-8.029362992155376,6.89277616498167,-0.6913461005241893,4.086837814148822,7.39471481109787,-0.5843282034273937,-4.083392923101139,9.469229014203126,-3.2563582352126352,5
-9.336337756120384,-8.376977189634127,6.512620685680568,-2.2598196519233342,4.078275875195263,10.947066280639817,-1.1430771895939211,-5.367038377113657,7.960515982009467,-4.1257530570470555,5
-7.0930112671365055,-8.514400635012448,-0.8270044788321889,-6.916267146307812,-6.224018762854918,-4.999976371257083,-6.87621711072508,-7.759940279514116,8.583750116283367,4.19649441562525,4
-9.115807914253242,-9.892727832115385,5.754427021827895,0.3544974270281266,4.810453917769441,10.492747206760875,-1.637844422920097,-3.299460301148934,9.471397939202484,-4.9462566732202955,5
5.869153305567231,5.23531698536676,-2.6631242884610895,6.987874912772652,-4.970345859800818,-0.7590232397710053,3.0312586735970757,7.146881195665312,8.141823452747266,-8.44700719590331,6
-6.977141867241531,-8.56852670776541,-2.476465238849128,-9.312759745883838,-6.356595314846617,-4.2132348968323114,-7.81183367846472,-7.365535772517836,10.228134526096184,3.0380464736537296,4
3.063037827787352,5.756184069926016,-5.452478995315089,3.2635391080455904,6.487439498436786,-1.5496647499045197,-5.465629712972502,8.974802192259194,-2.232654318163459,5.591431719530502,3
-7.280776685935801,-2.378979231238816,-6.288152669829949,-1.556940938984896,-1.595425079347624,-5.395127151089433,4.161642344946788,-7.703808471215497,5.145005444190465,9.132727968920952,2
6.555547674575445,5.929959218326957,-4.695369033124984,4.898490526319128,-3.5086667515654035,-1.6402662060371767,3.265680840680817,6.613203668728332,8.65323062525722,-9.26662250306945,6
0.40956120763554343,3.4415858957263095,-3.346672530292033,5.396589899387857,-8.458993544368669,3.0786027668879443,-5.465377945073429,1.790705158986635,-3.4898919805096456,-2.096656258745743,0
-3.346124044407997,-2.744912164931013,-6.786227808695904,-1.854716604972558,-2.3625450890957866,-5.00384919634308,3.805008953446286,-7.556390715771554,5.882508720024287,10.139873565715115,2
6.523430776815278,4.178560604314921,-2.3445627744200817,3.6687415066027014,-4.4590239077341325,-1.7805521587731006,4.104266123488087,3.4430036872044303,10.597023677786607,-7.951974386926425,6
