Feature1,Feature2,Feature3,Feature4,Feature5,Target
6.218109078493236,6.628985216998258,0.5221942181112962,-2.3195020754656435,7.887338691841049,0
-7.1333995371698,-6.168095299184906,-8.651632129733704,6.300386584311325,4.820729627800276,2
-7.435066036211259,-1.1237559086472553,0.847734605481356,8.750407991918118,0.6137078574411613,3
-5.2575370127777585,-1.7411240060833988,1.547921990593506,6.24389316482712,-2.0875608890790667,3
-6.925383222269826,-0.30288420394878957,1.3103691602350713,8.77358813813448,-0.6823234615174976,3
-6.110292245521023,-0.012066132047144906,0.7593734564504178,8.25291087589934,1.6248345770669357,3
7.459359145104822,9.090520023647732,0.17377633026452574,-3.8824365501249822,7.773113549527148,0
6.283909864876654,4.9242714986259895,-7.920591229875512,-1.5062234344262881,5.0762443161213735,1
-8.42493030225059,0.6787043833140902,1.69655400873337,7.558966453450517,1.8930975570269628,3
6.056788355558883,4.591057039189826,-9.37075303039516,-1.4024860897051818,4.201958981409467,1
8.100566217495231,9.656405096407726,-1.60633117034166,-1.6098405085792677,7.790332606055731,0
-7.6981007916470485,-5.22985233454203,-8.159438673998169,6.5485648121204205,5.146364075193801,2
5.740875260468819,8.211879793844892,1.4938266005090246,-2.6870201514483374,6.291079599245638,0
-5.597821141013809,-6.872531603194353,-8.628313321156694,7.415093780649145,3.260915494180447,2
-5.4173142408837744,1.2204606818775015,0.6451290190692982,8.00221482896696,0.8276273002103094,3
6.064265855093722,6.155751324533982,-0.8702362136832378,-0.39922478423410546,7.610399589527173,0
8.500411330181246,3.7297468593698833,-8.164501730322637,-1.6973065402816743,6.027700602190234,1
5.349306487586286,6.119035159734404,-1.3066215114387048,-1.2334282801308956,8.177196067887614,0
9.451503427262104,4.798181594560428,-4.649285394970769,-6.865030985911237,-1.4608181457749145,4
7.757561129819968,5.260727644990872,-5.480300373693533,-4.349757587892305,-2.3898260552915405,4
7.106687493146605,6.647767303406403,-4.150167841266871,-6.001116256872094,-2.3467146995756965,4
-6.29732114337336,-5.556766329112039,-9.43995399592357,8.780289797928734,4.215196974676792,2
-6.5797333406597325,-7.64615034075674,-9.891303781727032,7.469644930430466,5.02815506667852,2
-7.3480959126888035,1.3731067589570176,1.436484612198801,7.587298320955621,0.2880015467686908,3
8.106233287895641,8.055303638654603,-1.0123019529276231,-1.4452415309397066,5.917740454716836,0
-7.647443202683218,-5.957001656587203,-10.147029949212122,5.550194539972985,4.699055354196662,2
6.237457265424485,7.327508638868972,-0.6900757725446371,-1.7662841219592549,6.650748596453362,0
6.058468547583855,7.367094209104162,1.5805195256416282,-0.21476617195841952,7.558057889276399,0
-6.931733427249413,-6.6776965187265676,-7.484288032065487,7.357664028373654,5.890053890552966,2
-7.3891451072416645,-4.668264981341591,-8.209371667311775,5.429042990136896,4.32891017336721,2
10.06129801387274,4.001888968648035,-3.3142016555644016,-4.632140603090017,-1.6568129137541157,4
7.206220528828633,4.1956276691803795,-5.146256516162207,-6.258813692327375,-3.28334711677566,4
-4.698022705162179,-6.735620412060685,-8.537420935885448,8.07443411292388,3.3336771750715037,2
5.741070129010131,7.478648049602875,-0.8704762662880823,-2.5261669118659267,6.9999132773776465,0
6.312581747174987,8.55939977006561,1.2818048238757018,-3.4128841058778914,7.135604663882016,0
-7.028841905412921,0.7020220400112747,1.4978344276479574,6.495944378561758,0.636107681984073,3
6.994754101881964,4.011733830727655,-9.09467447102572,0.29169456994390686,7.026552006362418,1
6.989346645121946,3.832115717621002,-5.758615639221795,-5.735139270407968,-0.050556441646060435,4
-6.787092357276398,0.29564870236412333,0.9032593627670854,7.542698169422636,0.775717607823329,3
7.224986099873264,3.912700459425423,-8.577163970449977,-1.9658918188476495,5.723010611275369,1
7.149823779126735,7.418396363950934,-0.8641906178467098,-1.2332489185265678,7.955898284636253,0
-8.08172924611624,1.7165241982085493,0.6660541576927849,6.511632280761356,-0.8449311346536639,3
4.76759152628643,6.281839511209289,-0.2673381672301643,-1.5664654191351408,9.022170629731171,0
5.814117471238569,6.351055152641358,0.9883941863519007,-2.6526624739953943,8.344729002506424,0
6.966291922291646,4.809188435740955,-9.610974093445195,-2.5487152134713544,4.2619851462653315,1
-6.287678691978092,-6.152408991100482,-10.117168241324949,7.338231913961322,5.404145868554799,2
-6.056981966981671,2.659528258511287,2.101711371814337,7.432330448177396,-0.4682923255025989,3
7.091419095735184,4.5247639131684165,-5.368244381484805,-5.4465941674104315,-3.480964552000286,4
-7.767560735813519,1.0442089681296318,1.8420383191109473,8.529861931152745,0.7446105631024332,3
8.049902686819287,3.851022359018538,-7.921560198800439,-3.7590186504603715,5.220305491473761,1
-5.087167596151878,1.5589115446387432,1.377435103348747,6.324140430501007,2.8222626577098158,3
7.879199422552466,4.707925833257172,-9.629169144656029,-1.5442674936353749,4.757651042820358,1
-6.150928381839616,-5.5482017100265155,-7.857157259841776,6.752132515674315,6.0437379196657455,2
-7.000672125336782,-5.110166790084439,-8.721315439686578,8.482314973401454,5.792742271307493,2
-6.628039762539445,1.4131430231830384,1.2888860716934594,6.449695440280883,-0.9678141229743129,3
-6.602933043717276,1.571252685299448,1.6127826179613103,6.725844534795277,1.4899468476521294,3
6.801514585261511,3.5962894202249207,-8.253590000072737,-2.44356333934446,7.342523887052501,1
8.40960062686173,6.730977661139853,-4.960675343987631,-5.1020562532510345,-2.2130808858509368,4
8.774415222006235,3.7316629448737064,-9.450942211001951,-0.4786143605212587,6.381143485991577,1
-6.695550237300356,-5.262753752319702,-8.590163547929727,6.167624922923525,4.067008467440859,2
-5.352451931928888,-5.928110277952046,-8.56952838916787,7.175159965616132,5.83982912931091,2
-5.362178101389364,-5.148195125009217,-9.109163756210402,6.376562263056745,5.4679470781116315,2
9.699830055030187,6.639386409809559,-7.158530052991903,-5.253957091485441,-2.4295982729048395,4
8.143404395135853,4.550683030068705,-7.640218695746495,-2.5022494725531015,4.074422893941489,1
8.040837190102907,4.271773664115685,1.2392867286671672,-1.540466625911518,7.917656586312063,0
-7.646529786477046,-5.544493555987648,-8.637403251548275,8.957990176395585,2.7999808878485766,2
-6.146263188631166,0.745131219762218,1.808509857631015,7.558850546177129,0.9665711993324938,3
9.565891983094382,3.3217701362793974,-8.793664970997085,-1.7349949401571736,5.925949342832785,1
-8.189470582443269,-5.037514230318909,-8.497330484747518,8.417469697150747,4.291054325661403,2
7.714174227806711,6.364264467675113,-0.4444976748905306,-0.4861545760100836,9.24524134022398,0
5.0251577027153544,8.060017851728102,1.3731017592788386,-2.556498616932974,6.414573539678064,0
-6.539164745130871,-5.613309530800869,-7.834169498278754,7.984700267114519,4.245235265718853,2
7.694935171132858,4.803301657977531,-4.817474082389158,-5.4774207191006825,-3.0999198477315035,4
8.001957458920185,4.669892551327909,-3.90646971397425,-5.5108430220828994,-1.9356196525652176,4
8.867983364695274,3.016148650913543,-4.214230388716639,-5.71624452914913,-3.8421861988683284,4
7.444107030861341,6.726076586753384,-9.161596761489532,-1.516932887303041,3.5291868596069382,1
8.954605044271737,5.501090282667039,-3.6801050593357134,-5.805982410437857,-2.0124005925863107,4
7.327989707986889,8.733457011174083,0.7093319232015439,-1.1451464354418401,9.144671970894496,0
6.4753265888389215,6.744383748825932,0.547602975201728,-0.655997969194674,7.627067848463179,0
6.023484883054553,7.040576662468716,0.33335320454453227,-1.524384385690425,7.015385091171073,0
6.198977213298271,5.09629150917494,0.665987181454065,-2.766471613457468,7.994532231763756,0
7.469735460466786,7.871684704275204,0.6877148138922275,-2.718708855469921,6.724410256381877,0
8.508176631854694,5.447781656658232,-6.702276137711443,-5.866573593124834,-2.5292095455299592,4
8.152622308165887,3.421556959602389,-7.838244932491664,-3.4678261717462453,4.2122596968379185,1
7.57936528318202,4.0773516712210975,-8.871636467911788,-1.5588266513826716,3.322996575346596,1
7.938384503656085,5.481740674406252,-3.8464757758961072,-4.396131431688007,-2.3816362499993176,4
7.696094209082546,3.776557799139245,-8.768332012180007,-1.541595732039244,3.7394612738911768,1
-5.5572819036703605,0.8825054826834318,1.8886877643958173,7.344637559038606,0.07907214887578248,3
-4.617532683047844,-6.212707176364814,-6.732876542001403,7.706673247561822,4.421214397768499,2
7.66024997731529,5.640257497168079,-8.808709016504316,-3.302094473746685,2.421489624095204,1
5.067595680375826,5.933872558672313,-0.609463464877455,-3.9806853240547517,6.9113725499524055,0
-6.226559584747975,-4.831739580917933,-8.642860700779947,6.292053037634451,4.49888966993493,2
7.996436265938376,4.7234494185755125,-11.069707054257517,-3.0202724158467453,3.2843112386664006,1
11.642293200118912,5.729587728772433,-5.170134260654044,-6.767350953196977,-3.612661697815295,4
9.870272481292572,4.499633543018238,-5.257767219895562,-3.89917054545326,-1.9920535501184276,4
-6.640819162427791,1.2428020107197628,1.81890061531797,7.289321902360309,0.5330375144002937,3
8.418470917044235,7.4811903021809565,0.08226821808357501,-2.6828504270213838,8.813065830636768,0
7.5294972085035115,5.085955294484677,-8.971315959290386,-2.233428339221232,3.7532444884910734,1
6.708583233791678,3.1201053762395596,-8.26762391560301,-0.7118921962798697,4.924910204682042,1
-4.610699530070669,1.6113712589311846,2.665663936234292,7.908575835678981,-0.044110450918767086,3
7.987544809375057,3.0412125919777466,-8.79170746959778,-1.8179026689723954,4.493940841032271,1
-7.500197774321189,-0.5031892437283301,1.6603532594328954,7.446350569385249,-0.7501754670997537,3
8.343570535034452,4.43613363045862,-9.560483740352668,-1.4454729628977554,4.658085655019473,1
7.5672447792867965,4.010022139816803,-7.063096876308385,-1.4464049081587724,6.040254507503226,1
7.740897407206976,3.5479283877864902,-6.895061994849922,-1.7838031954459435,4.3561474044746955,1
10.809347997668556,4.877003148330788,-4.085356051739119,-3.9446871090286297,-1.2671734517370863,4
7.4511823044954495,4.178548295032003,-9.170406931211117,-1.6666089925278902,4.005414638032209,1
7.821525703032159,4.9979699477791675,-6.0272525018827885,-5.182668217537906,-3.4728320398951475,4
7.551567372530977,5.911317451817347,-5.108789497239466,-5.452586998354198,-2.831758869474304,4
-6.115689609497717,-6.598559821523535,-9.173876994548786,6.257582523062486,4.407233746678875,2
-6.412734069544555,0.24692392600032964,0.2799948225010316,8.66076310266735,0.8304090886950056,3
-6.657228731050217,-6.830404931259444,-8.734908918932991,7.306750121721675,3.850263465449528,2
5.32216195008711,8.026067109467938,0.07545067830786098,-2.978696872776615,7.948050859751165,0
9.164738751837024,6.296349459234467,-6.280230978345893,-5.01725514772236,-2.6269705882888634,4
9.272366658116184,4.328470590440713,-5.43887696953573,-5.458712450823642,-3.6374924434299993,4
-5.801639739488248,-5.678591470601732,-8.097978382622914,8.008712070659968,2.803895403918565,2
7.73512794141034,5.447426861378894,-5.06029627102775,-5.269089646833684,-2.9689205130995644,4
7.84800657110969,3.6445139915035614,-5.346651230993876,-2.9922421168299107,-1.6408435352005535,4
6.907465944783072,4.909487776353874,-5.898663532661173,-5.812708563818644,-1.6405876664929884,4
9.891164721509607,5.914756057037575,-4.400786530822952,-5.694989949151947,-2.574854147660629,4
-4.743600606273154,1.4005366231505731,1.492358085635517,6.699103753944947,0.4844780222310999,3
7.00328835768847,7.269637611141309,0.6862454596514685,-3.3576325973944714,6.086014077437831,0
7.453577645639141,3.086626102412806,-8.52108588761886,-1.6293233050691223,4.604009009004139,1
-5.576073747498524,0.2604718799952208,2.5493574725520096,6.099532333401136,0.09349116805210925,3
-6.021046073898188,1.6541637969342031,-0.13981001474073373,7.252230307741286,0.3006513692881777,3
8.737256216565184,5.437157274250756,-5.797037792371272,-4.2751594877277865,-3.788601014403484,4
7.720050184468837,2.6057433205901526,-9.960505511427451,0.9090146635768952,5.840498234872042,1
9.836024542574506,7.529195564341936,-4.334704678884881,-3.2729111320238244,-2.387009586390087,4
6.509523851949181,4.235400684270753,-8.814927056931385,-2.089221980887371,5.433517542609191,1
6.470164961743762,7.309697281492403,1.5916935282990032,-1.8973767242990014,6.793200279829967,0
8.011902457371733,4.588235484131988,-9.109967505626523,-2.3895610606867512,6.714992422181359,1
6.0440967993599095,7.058858871195301,0.3579274033303996,-2.2807049318056833,8.412958817906421,0
-5.4430919027566675,-6.260707073730041,-9.101935445021859,7.411453385205828,3.6487616788906903,2
7.657420436711414,6.173550137970954,-4.410757544891247,-4.992697663422228,-0.8876998289551912,4
7.04762883131237,3.59962439278116,-9.44321938568028,-2.444997461008257,4.8596884277782975,1
7.482518423515208,7.742086302696464,-5.8884807851819625,-6.100417105318235,0.1707613447979397,4
9.0093041574578,3.7346520783698303,-7.580470128909264,-2.6947621387898426,4.798059016494616,1
-4.493325975452926,-6.274323033518437,-7.232644691354869,5.859756236449511,5.387718584471125,2
-4.806200612643277,-6.845117766406783,-7.180117535300611,9.893134586487681,2.892613171368982,2
-5.468203259895475,-4.0089238731536,-8.249064454119303,5.659676727985119,5.252519993407379,2
6.35674299606286,6.335627430854381,0.36581025173115134,-3.722906698292113,7.099321460505629,0
8.55895867758916,5.77554193933662,-10.467841292533404,-0.7162662187673432,4.946464917815946,1
-5.713380278453002,1.0127909956131789,2.230292768586113,6.510186805856723,1.148964701149799,3
-5.675536526840081,-4.023803172769367,-10.39049324093782,7.293819243628428,2.909209278553327,2
7.468365358420961,4.687917930477533,-5.449324522062377,-6.251238896047128,-1.3698586628299696,4
7.984639588934575,5.11082435953094,-4.193498635374709,-5.37867602566487,-0.5879903449792385,4
-7.05120315122327,0.6423473150819079,1.328334283605614,6.9809013017027075,0.5501624977709434,3
-6.443075855857194,-6.014834717840492,-7.916159406784535,7.869294610795717,6.293687969172687,2
-6.143303368636419,-5.893013783148787,-9.163352303025157,6.836614755134639,5.701628631098394,2
-4.664160179304227,-0.13768491716522457,1.5251745876211737,8.170674282508314,2.135943017612847,3
4.214207630880049,6.5429231511220545,0.4237660707586213,-2.236773729732753,7.663544503968562,0
9.569656854435925,4.400795156934011,-6.287385425033534,-5.792258236512575,-2.1075605956318952,4
7.810254697093914,3.1350485839190343,-8.887709993718024,-0.123118475342475,4.840494366540664,1
7.69123276237953,4.816785285001789,-9.793085816502074,-1.9291206642786398,3.764468626958948,1
6.91896788399233,8.293003818354372,1.3231169738525461,-1.1981320819422943,8.862607807632225,0
6.461630351743647,7.910051322563291,1.2064554399344987,-3.830476634977737,5.669917018248133,0
-7.72007469676509,1.9659127071189895,1.6791589680036354,7.82934779040578,0.3108799006022605,3
8.14123733459908,5.4793580397881545,-5.470863207504666,-6.623885837910084,-3.889504800902838,4
5.837315700764329,6.0936106784295045,-1.0981348310392527,-3.1666919200325223,6.347937397015228,0
-4.29493724486933,0.718245414144246,2.0596236268870007,6.970392108830371,-0.42443223411296593,3
6.694254019634956,5.99740225409066,0.8250178105035987,-3.0123916852669295,6.500655331486972,0
-8.617709342864137,-4.507149633791517,-9.657002400502483,9.137666112296708,3.3475508834617544,2
-8.69225450623017,-6.564810870565024,-8.340825240552975,8.967129470616355,4.426626639106119,2
8.535688712862575,4.490001487712274,-9.4261093935891,-2.1270432995904938,3.595641410431708,1
-5.055659410699394,-6.463800011639864,-6.325129482867826,7.8449672088790345,5.134239713712806,2
5.597716322603327,7.2055166277913765,-0.7118519676878874,-1.7095787005335852,7.058028363567746,0
7.824040655654124,4.640160617394423,-10.332872824346778,-2.5952953703673343,3.998386540671908,1
6.473385396773639,2.9573116716342858,-9.900744338419367,-1.6447307083271065,5.1457424586939,1
-6.983857486999699,0.6061558641775046,1.9433913043812663,7.950128804459925,1.8269029772323975,3
8.512442066527683,6.473249290599243,1.0392388179680734,-3.373481059660048,8.36547527166817,0
7.965940952106249,5.7333199592519115,0.06298250033579125,-0.9664176077277185,6.763808300345661,0
-6.012216607778084,-6.138223175049355,-9.565862687530869,8.030524896029927,5.394831568666577,2
